model,location,target_type,weights,forecast_date
mech_ensemble,CZ,Deaths,0.362228056228858,2021-06-21
mech_ensemble,DE,Cases,0.252507537639886,2021-06-21
mech_ensemble,DE,Deaths,0.479493592568347,2021-06-21
mech_ensemble,FR,Cases,0.359026654575767,2021-06-21
mech_ensemble,FR,Deaths,0.411762720405912,2021-06-21
mech_ensemble,GB,Cases,0.297499135053095,2021-06-21
mech_ensemble,GB,Deaths,0.419867368365074,2021-06-21
mech_ensemble,PL,Cases,0.225175790423137,2021-06-21
mech_ensemble,PL,Deaths,0.411072201944466,2021-06-21
semi_ensemble,CZ,Cases,0.578568632753751,2021-06-21
semi_ensemble,CZ,Deaths,0.346212272753687,2021-06-21
semi_ensemble,DE,Cases,0.308241348548265,2021-06-21
semi_ensemble,DE,Deaths,0.316635309140984,2021-06-21
semi_ensemble,FR,Cases,0.365862898153433,2021-06-21
semi_ensemble,FR,Deaths,0.325204262502423,2021-06-21
semi_ensemble,GB,Cases,0.347967290086138,2021-06-21
semi_ensemble,GB,Deaths,0.378665694466385,2021-06-21
semi_ensemble,PL,Cases,0.604645778047238,2021-06-21
semi_ensemble,PL,Deaths,0.317272989015854,2021-06-21
stat_ensemble,CZ,Cases,0.175655026255234,2021-06-21
stat_ensemble,CZ,Deaths,0.291559671017455,2021-06-21
stat_ensemble,DE,Cases,0.439251113811849,2021-06-21
stat_ensemble,DE,Deaths,0.203871098290669,2021-06-21
stat_ensemble,FR,Cases,0.275110447270801,2021-06-21
stat_ensemble,FR,Deaths,0.263033017091665,2021-06-21
stat_ensemble,GB,Cases,0.354533574860767,2021-06-21
stat_ensemble,GB,Deaths,0.201466937168541,2021-06-21
stat_ensemble,PL,Cases,0.170178431529625,2021-06-21
stat_ensemble,PL,Deaths,0.27165480903968,2021-06-21
mech_ensemble,CZ,Cases,0.467143876057859,2021-06-28
mech_ensemble,CZ,Deaths,0.36323930578867,2021-06-28
mech_ensemble,DE,Cases,0.23258586821236,2021-06-28
mech_ensemble,DE,Deaths,0.471265285394253,2021-06-28
mech_ensemble,FR,Cases,0.23844559749601,2021-06-28
mech_ensemble,FR,Deaths,0.389649736427323,2021-06-28
mech_ensemble,GB,Cases,0.3155078039771,2021-06-28
mech_ensemble,GB,Deaths,0.426600858825375,2021-06-28
mech_ensemble,PL,Cases,0.461295339447284,2021-06-28
mech_ensemble,PL,Deaths,0.508564727796639,2021-06-28
semi_ensemble,CZ,Cases,0.423065396137174,2021-06-28
semi_ensemble,CZ,Deaths,0.381241039849697,2021-06-28
semi_ensemble,DE,Cases,0.454370650897836,2021-06-28
semi_ensemble,DE,Deaths,0.301338490445609,2021-06-28
semi_ensemble,FR,Cases,0.558606143301516,2021-06-28
semi_ensemble,FR,Deaths,0.396400271306192,2021-06-28
semi_ensemble,GB,Cases,0.43854841971664,2021-06-28
semi_ensemble,GB,Deaths,0.354409626751458,2021-06-28
semi_ensemble,PL,Cases,0.460083689096214,2021-06-28
semi_ensemble,PL,Deaths,0.265684357762621,2021-06-28
stat_ensemble,CZ,Cases,0.109790727804967,2021-06-28
stat_ensemble,CZ,Deaths,0.255519654361633,2021-06-28
stat_ensemble,DE,Cases,0.313043480889804,2021-06-28
stat_ensemble,DE,Deaths,0.227396224160138,2021-06-28
stat_ensemble,FR,Cases,0.202948259202474,2021-06-28
stat_ensemble,FR,Deaths,0.213949992266485,2021-06-28
stat_ensemble,GB,Cases,0.24594377630626,2021-06-28
stat_ensemble,GB,Deaths,0.218989514423167,2021-06-28
stat_ensemble,PL,Cases,0.0786209714565028,2021-06-28
stat_ensemble,PL,Deaths,0.22575091444074,2021-06-28
mech_ensemble,CZ,Cases,0.473559469866633,2021-07-05
mech_ensemble,CZ,Deaths,0.395627918618309,2021-07-05
mech_ensemble,DE,Cases,0.315605047788551,2021-07-05
mech_ensemble,DE,Deaths,0.439327843624046,2021-07-05
mech_ensemble,FR,Cases,0.283062529007206,2021-07-05
mech_ensemble,FR,Deaths,0.328296593604615,2021-07-05
mech_ensemble,GB,Cases,0.322938446920641,2021-07-05
mech_ensemble,GB,Deaths,0.336025563071786,2021-07-05
mech_ensemble,PL,Cases,0.4554119983455,2021-07-05
mech_ensemble,PL,Deaths,0.618222156410946,2021-07-05
semi_ensemble,CZ,Cases,0.351183475354278,2021-07-05
semi_ensemble,CZ,Deaths,0.390590186658406,2021-07-05
semi_ensemble,DE,Cases,0.426000134359192,2021-07-05
semi_ensemble,DE,Deaths,0.313857931052605,2021-07-05
semi_ensemble,FR,Cases,0.524749228770837,2021-07-05
semi_ensemble,FR,Deaths,0.443025833076736,2021-07-05
semi_ensemble,GB,Cases,0.494937428723019,2021-07-05
semi_ensemble,GB,Deaths,0.325473435934956,2021-07-05
semi_ensemble,PL,Cases,0.482178618956775,2021-07-05
semi_ensemble,PL,Deaths,0.230999769215099,2021-07-05
stat_ensemble,CZ,Cases,0.175257054779089,2021-07-05
stat_ensemble,CZ,Deaths,0.213781894723286,2021-07-05
stat_ensemble,DE,Cases,0.258394817852257,2021-07-05
stat_ensemble,DE,Deaths,0.24681422532335,2021-07-05
stat_ensemble,FR,Cases,0.192188242221957,2021-07-05
stat_ensemble,FR,Deaths,0.228677573318649,2021-07-05
stat_ensemble,GB,Cases,0.18212412435634,2021-07-05
stat_ensemble,GB,Deaths,0.338501000993259,2021-07-05
stat_ensemble,PL,Cases,0.0624093826977251,2021-07-05
stat_ensemble,PL,Deaths,0.150778074373955,2021-07-05
mech_ensemble,CZ,Cases,0.355410694584701,2021-07-12
mech_ensemble,CZ,Deaths,0.361226631429289,2021-07-12
mech_ensemble,DE,Cases,0.403865530469249,2021-07-12
mech_ensemble,DE,Deaths,0.467603510515809,2021-07-12
mech_ensemble,FR,Cases,0.381481737188018,2021-07-12
mech_ensemble,FR,Deaths,0.285095908799935,2021-07-12
mech_ensemble,GB,Cases,0.283616960657575,2021-07-12
mech_ensemble,GB,Deaths,0.436614286985638,2021-07-12
mech_ensemble,PL,Cases,0.497681352152695,2021-07-12
mech_ensemble,PL,Deaths,0.586426018735991,2021-07-12
semi_ensemble,CZ,Cases,0.303883363346717,2021-07-12
semi_ensemble,CZ,Deaths,0.416943300605151,2021-07-12
semi_ensemble,DE,Cases,0.303069605919456,2021-07-12
semi_ensemble,DE,Deaths,0.295991750013261,2021-07-12
semi_ensemble,FR,Cases,0.295625506470648,2021-07-12
semi_ensemble,FR,Deaths,0.435878944982505,2021-07-12
semi_ensemble,GB,Cases,0.548042657281011,2021-07-12
semi_ensemble,GB,Deaths,0.27326843226636,2021-07-12
semi_ensemble,PL,Cases,0.449407040217506,2021-07-12
semi_ensemble,PL,Deaths,0.309929508788912,2021-07-12
stat_ensemble,CZ,Cases,0.340705942068581,2021-07-12
stat_ensemble,CZ,Deaths,0.22183006796556,2021-07-12
stat_ensemble,DE,Cases,0.293064863611295,2021-07-12
stat_ensemble,DE,Deaths,0.23640473947093,2021-07-12
stat_ensemble,FR,Cases,0.322892756341334,2021-07-12
stat_ensemble,FR,Deaths,0.27902514621756,2021-07-12
stat_ensemble,GB,Cases,0.168340382061414,2021-07-12
stat_ensemble,GB,Deaths,0.290117280748002,2021-07-12
stat_ensemble,PL,Cases,0.0529116076297985,2021-07-12
stat_ensemble,PL,Deaths,0.103644472475097,2021-07-12
mech_ensemble,CZ,Cases,0.318288758071665,2021-07-19
mech_ensemble,CZ,Deaths,0.399469664095905,2021-07-19
mech_ensemble,DE,Cases,0.356840806259281,2021-07-19
mech_ensemble,DE,Deaths,0.470009913742495,2021-07-19
mech_ensemble,FR,Cases,0.323206266758961,2021-07-19
mech_ensemble,FR,Deaths,0.392847649200446,2021-07-19
mech_ensemble,GB,Cases,0.322812627818216,2021-07-19
mech_ensemble,GB,Deaths,0.491986996725024,2021-07-19
mech_ensemble,PL,Cases,0.643991345790946,2021-07-19
mech_ensemble,PL,Deaths,0.502849709387321,2021-07-19
semi_ensemble,CZ,Cases,0.304134168361963,2021-07-19
semi_ensemble,CZ,Deaths,0.302961325332892,2021-07-19
semi_ensemble,DE,Cases,0.27650093102965,2021-07-19
semi_ensemble,DE,Deaths,0.340283274102167,2021-07-19
semi_ensemble,FR,Cases,0.313627939700189,2021-07-19
semi_ensemble,FR,Deaths,0.33584000602708,2021-07-19
semi_ensemble,GB,Cases,0.506452024700564,2021-07-19
semi_ensemble,GB,Deaths,0.291111293015296,2021-07-19
semi_ensemble,PL,Cases,0.284511771534105,2021-07-19
semi_ensemble,PL,Deaths,0.360607335763977,2021-07-19
stat_ensemble,CZ,Cases,0.377577073566371,2021-07-19
stat_ensemble,CZ,Deaths,0.297569010571203,2021-07-19
stat_ensemble,DE,Cases,0.366658262711069,2021-07-19
stat_ensemble,DE,Deaths,0.189706812155339,2021-07-19
stat_ensemble,FR,Cases,0.363165793540851,2021-07-19
stat_ensemble,FR,Deaths,0.271312344772474,2021-07-19
stat_ensemble,GB,Cases,0.17073534748122,2021-07-19
stat_ensemble,GB,Deaths,0.21690171025968,2021-07-19
stat_ensemble,PL,Cases,0.0714968826749483,2021-07-19
stat_ensemble,PL,Deaths,0.136542954848702,2021-07-19
mech_ensemble,CZ,Cases,0.334511725808495,2021-07-26
mech_ensemble,CZ,Deaths,0.335190225293231,2021-07-26
mech_ensemble,DE,Cases,0.328463613607996,2021-07-26
mech_ensemble,DE,Deaths,0.391263320736112,2021-07-26
mech_ensemble,FR,Cases,0.304576497189872,2021-07-26
mech_ensemble,FR,Deaths,0.466103411166041,2021-07-26
mech_ensemble,GB,Cases,0.431616197477906,2021-07-26
