model,target_type,location,forecast_date,weights
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-03,0.0422660221166848
UMass-SemiMech,Cases,PL,2021-05-03,0.0422660221166848
USC-SIkJalpha,Cases,PL,2021-05-03,0.0422660221166848
epiforecasts-EpiNow2,Deaths,PL,2021-05-03,0.120708898502977
IEM_Health-CovidProject,Deaths,PL,2021-05-03,0.0406541171917488
ILM-EKF,Deaths,PL,2021-05-03,0.120708898502977
ITWW-county_repro,Deaths,PL,2021-05-03,0.120708898502977
LANL-GrowthRate,Deaths,PL,2021-05-03,0.120708898502977
MIMUW-StochSEIR,Deaths,PL,2021-05-03,0.0406541171917488
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-03,0.0406541171917488
RobertWalraven-ESG,Deaths,PL,2021-05-03,0.2732397028376
UMass-MechBayes,Deaths,PL,2021-05-03,0.0406541171917488
UMass-SemiMech,Deaths,PL,2021-05-03,0.0406541171917488
USC-SIkJalpha,Deaths,PL,2021-05-03,0.0406541171917488
bisop-seirfilter,Cases,CZ,2021-05-10,0.0823691820729833
epiforecasts-EpiNow2,Cases,CZ,2021-05-10,0.196051363211695
IEM_Health-CovidProject,Cases,CZ,2021-05-10,0.0823691820729833
ILM-EKF,Cases,CZ,2021-05-10,0.196051363211695
LANL-GrowthRate,Cases,CZ,2021-05-10,0.196051363211695
MUNI-ARIMA,Cases,CZ,2021-05-10,
MUNI_DMS-SEIAR,Cases,CZ,2021-05-10,0.0823691820729833
UMass-SemiMech,Cases,CZ,2021-05-10,0.0823691820729833
USC-SIkJalpha,Cases,CZ,2021-05-10,0.0823691820729833
bisop-seirfilter,Deaths,CZ,2021-05-10,0.0394519070071027
epiforecasts-EpiNow2,Deaths,CZ,2021-05-10,0.115090519698281
IEM_Health-CovidProject,Deaths,CZ,2021-05-10,0.0394519070071027
ILM-EKF,Deaths,CZ,2021-05-10,0.115090519698281
LANL-GrowthRate,Deaths,CZ,2021-05-10,0.115090519698281
MUNI-ARIMA,Deaths,CZ,2021-05-10,0.20900849943127
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-10,0.0394519070071027
RobertWalraven-ESG,Deaths,CZ,2021-05-10,0.20900849943127
UMass-MechBayes,Deaths,CZ,2021-05-10,0.0394519070071027
UMass-SemiMech,Deaths,CZ,2021-05-10,0.0394519070071027
USC-SIkJalpha,Deaths,CZ,2021-05-10,0.0394519070071027
epiforecasts-EpiNow2,Cases,DE,2021-05-10,0.0634158728118393
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-10,0.0297486153474182
HZI-AgeExtendedSEIR,Cases,DE,2021-05-10,0.0297486153474182
IEM_Health-CovidProject,Cases,DE,2021-05-10,0.0297486153474182
ILM-EKF,Cases,DE,2021-05-10,0.0634158728118393
itwm-dSEIR,Cases,DE,2021-05-10,0.0297486153474182
ITWW-county_repro,Cases,DE,2021-05-10,0.0634158728118393
Karlen-pypm,Cases,DE,2021-05-10,0.0297486153474182
LANL-GrowthRate,Cases,DE,2021-05-10,0.0634158728118393
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-10,0.0297486153474182
MUNI-ARIMA,Cases,DE,2021-05-10,0.254173792986649
UMass-SemiMech,Cases,DE,2021-05-10,0.0297486153474182
UNIPV-BayesINGARCHX,Cases,DE,2021-05-10,0.254173792986649
USC-SIkJalpha,Cases,DE,2021-05-10,0.0297486153474182
epiforecasts-EpiNow2,Deaths,DE,2021-05-10,0.0662487482618473
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-10,0.0332447192868598
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-10,0.0332447192868598
IEM_Health-CovidProject,Deaths,DE,2021-05-10,0.0332447192868598
ILM-EKF,Deaths,DE,2021-05-10,0.0662487482618473
itwm-dSEIR,Deaths,DE,2021-05-10,0.0332447192868598
ITWW-county_repro,Deaths,DE,2021-05-10,0.0662487482618473
Karlen-pypm,Deaths,DE,2021-05-10,0.0332447192868598
LANL-GrowthRate,Deaths,DE,2021-05-10,0.0662487482618473
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-10,0.0332447192868598
MUNI-ARIMA,Deaths,DE,2021-05-10,0.217901266685437
RobertWalraven-ESG,Deaths,DE,2021-05-10,0.217901266685437
UMass-MechBayes,Deaths,DE,2021-05-10,0.0332447192868598
UMass-SemiMech,Deaths,DE,2021-05-10,0.0332447192868598
USC-SIkJalpha,Deaths,DE,2021-05-10,0.0332447192868598
epiforecasts-EpiNow2,Cases,FR,2021-05-10,0.121662221496288
IEM_Health-CovidProject,Cases,FR,2021-05-10,0.140013771788886
ILM-EKF,Cases,FR,2021-05-10,0.121662221496288
LANL-GrowthRate,Cases,FR,2021-05-10,0.121662221496288
MUNI-ARIMA,Cases,FR,2021-05-10,0.107486010072238
UMass-SemiMech,Cases,FR,2021-05-10,0.140013771788886
UNIPV-BayesINGARCHX,Cases,FR,2021-05-10,0.107486010072238
USC-SIkJalpha,Cases,FR,2021-05-10,0.140013771788886
epiforecasts-EpiNow2,Deaths,FR,2021-05-10,0.0426835717392751
IEM_Health-CovidProject,Deaths,FR,2021-05-10,0.0479827980664997
ILM-EKF,Deaths,FR,2021-05-10,0.0426835717392751
LANL-GrowthRate,Deaths,FR,2021-05-10,0.0426835717392751
MUNI-ARIMA,Deaths,FR,2021-05-10,0.340009046258088
RobertWalraven-ESG,Deaths,FR,2021-05-10,0.340009046258088
UMass-MechBayes,Deaths,FR,2021-05-10,0.0479827980664997
UMass-SemiMech,Deaths,FR,2021-05-10,0.0479827980664997
USC-SIkJalpha,Deaths,FR,2021-05-10,0.0479827980664997
epiforecasts-EpiNow2,Cases,GB,2021-05-10,0.162215183541519
IEM_Health-CovidProject,Cases,GB,2021-05-10,0.171118149791814
ILM-EKF,Cases,GB,2021-05-10,0.162215183541519
LANL-GrowthRate,Cases,GB,2021-05-10,0.162215183541519
MUNI-ARIMA,Cases,GB,2021-05-10,
UMass-SemiMech,Cases,GB,2021-05-10,0.171118149791814
USC-SIkJalpha,Cases,GB,2021-05-10,0.171118149791814
epiforecasts-EpiNow2,Deaths,GB,2021-05-10,0.143692094399037
IEM_Health-CovidProject,Deaths,GB,2021-05-10,0.0741044993307722
ILM-EKF,Deaths,GB,2021-05-10,0.143692094399037
LANL-GrowthRate,Deaths,GB,2021-05-10,0.143692094399037
MUNI-ARIMA,Deaths,GB,2021-05-10,0.1362528597399
RobertWalraven-ESG,Deaths,GB,2021-05-10,0.1362528597399
UMass-MechBayes,Deaths,GB,2021-05-10,0.0741044993307722
UMass-SemiMech,Deaths,GB,2021-05-10,0.0741044993307722
USC-SIkJalpha,Deaths,GB,2021-05-10,0.0741044993307722
epiforecasts-EpiNow2,Cases,PL,2021-05-10,0.174461670575905
IEM_Health-CovidProject,Cases,PL,2021-05-10,0.0503588862827303
ILM-EKF,Cases,PL,2021-05-10,0.174461670575905
ITWW-county_repro,Cases,PL,2021-05-10,0.174461670575905
LANL-GrowthRate,Cases,PL,2021-05-10,0.174461670575905
MIMUW-StochSEIR,Cases,PL,2021-05-10,0.0503588862827303
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-05-10,0.0503588862827303
MUNI-ARIMA,Cases,PL,2021-05-10,
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-10,0.0503588862827303
UMass-SemiMech,Cases,PL,2021-05-10,0.0503588862827303
USC-SIkJalpha,Cases,PL,2021-05-10,0.0503588862827303
epiforecasts-EpiNow2,Deaths,PL,2021-05-10,0.153391105386537
IEM_Health-CovidProject,Deaths,PL,2021-05-10,0.0425186377984494
ILM-EKF,Deaths,PL,2021-05-10,0.153391105386537
ITWW-county_repro,Deaths,PL,2021-05-10,0.153391105386537
LANL-GrowthRate,Deaths,PL,2021-05-10,0.153391105386537
MIMUW-StochSEIR,Deaths,PL,2021-05-10,0.0425186377984494
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-10,0.0425186377984494
MUNI-ARIMA,Deaths,PL,2021-05-10,0.0656618758315782
RobertWalraven-ESG,Deaths,PL,2021-05-10,0.0656618758315782
UMass-MechBayes,Deaths,PL,2021-05-10,0.0425186377984494
UMass-SemiMech,Deaths,PL,2021-05-10,0.0425186377984494
USC-SIkJalpha,Deaths,PL,2021-05-10,0.0425186377984494
bisop-seirfilter,Cases,CZ,2021-05-17,0.0730154499907607
epiforecasts-EpiNow2,Cases,CZ,2021-05-17,0.211640916682066
IEM_Health-CovidProject,Cases,CZ,2021-05-17,0.0730154499907607
ILM-EKF,Cases,CZ,2021-05-17,0.211640916682066
LANL-GrowthRate,Cases,CZ,2021-05-17,0.211640916682066
MUNI-ARIMA,Cases,CZ,2021-05-17,
MUNI_DMS-SEIAR,Cases,CZ,2021-05-17,0.0730154499907607
RobertWalraven-ESG,Cases,CZ,2021-05-17,
UMass-SemiMech,Cases,CZ,2021-05-17,0.0730154499907607
USC-SIkJalpha,Cases,CZ,2021-05-17,0.0730154499907607
bisop-seirfilter,Deaths,CZ,2021-05-17,0.0374791581569175
epiforecasts-EpiNow2,Deaths,CZ,2021-05-17,0.136851810472786
IEM_Health-CovidProject,Deaths,CZ,2021-05-17,0.0374791581569175
ILM-EKF,Deaths,CZ,2021-05-17,0.136851810472786
LANL-GrowthRate,Deaths,CZ,2021-05-17,0.136851810472786
MUNI-ARIMA,Deaths,CZ,2021-05-17,0.182284809820068
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-17,0.0374791581569175
RobertWalraven-ESG,Deaths,CZ,2021-05-17,0.182284809820068
UMass-MechBayes,Deaths,CZ,2021-05-17,0.0374791581569175
UMass-SemiMech,Deaths,CZ,2021-05-17,0.0374791581569175
USC-SIkJalpha,Deaths,CZ,2021-05-17,0.0374791581569175
epiforecasts-EpiNow2,Cases,DE,2021-05-17,0.0564742105623248
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-17,0.0275302595027627
HZI-AgeExtendedSEIR,Cases,DE,2021-05-17,0.0275302595027627
IEM_Health-CovidProject,Cases,DE,2021-05-17,0.0275302595027627
ILM-EKF,Cases,DE,2021-05-17,0.0564742105623248
itwm-dSEIR,Cases,DE,2021-05-17,0.0275302595027627
ITWW-county_repro,Cases,DE,2021-05-17,0.0564742105623248
Karlen-pypm,Cases,DE,2021-05-17,0.0275302595027627
LANL-GrowthRate,Cases,DE,2021-05-17,0.0564742105623248
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-17,0.0275302595027627
MUNI-ARIMA,Cases,DE,2021-05-17,0.1846203605762
RobertWalraven-ESG,Cases,DE,2021-05-17,0.1846203605762
UMass-SemiMech,Cases,DE,2021-05-17,0.0275302595027627
UNIPV-BayesINGARCHX,Cases,DE,2021-05-17,0.1846203605762
USC-SIkJalpha,Cases,DE,2021-05-17,0.0275302595027627
epiforecasts-EpiNow2,Deaths,DE,2021-05-17,0.0624581299594565
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-17,0.0313892062498439
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-17,0.0313892062498439
IEM_Health-CovidProject,Deaths,DE,2021-05-17,0.0313892062498439
ILM-EKF,Deaths,DE,2021-05-17,0.0624581299594565
itwm-dSEIR,Deaths,DE,2021-05-17,0.0313892062498439
ITWW-county_repro,Deaths,DE,2021-05-17,0.0624581299594565
Karlen-pypm,Deaths,DE,2021-05-17,0.0313892062498439
LANL-GrowthRate,Deaths,DE,2021-05-17,0.0624581299594565
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-17,0.0313892062498439
MUNI-ARIMA,Deaths,DE,2021-05-17,0.23383231195679
RobertWalraven-ESG,Deaths,DE,2021-05-17,0.23383231195679
UMass-MechBayes,Deaths,DE,2021-05-17,0.0313892062498439
UMass-SemiMech,Deaths,DE,2021-05-17,0.0313892062498439
USC-SIkJalpha,Deaths,DE,2021-05-17,0.0313892062498439
epiforecasts-EpiNow2,Cases,FR,2021-05-17,0.12705513074604
IEM_Health-CovidProject,Cases,FR,2021-05-17,0.149052845820902
ILM-EKF,Cases,FR,2021-05-17,0.12705513074604
LANL-GrowthRate,Cases,FR,2021-05-17,0.12705513074604
MUNI-ARIMA,Cases,FR,2021-05-17,0.0572253567663909
RobertWalraven-ESG,Cases,FR,2021-05-17,0.0572253567663909
UMass-SemiMech,Cases,FR,2021-05-17,0.149052845820902
UNIPV-BayesINGARCHX,Cases,FR,2021-05-17,0.0572253567663909
USC-SIkJalpha,Cases,FR,2021-05-17,0.149052845820902
epiforecasts-EpiNow2,Deaths,FR,2021-05-17,0.0622884044495196
IEM_Health-CovidProject,Deaths,FR,2021-05-17,0.0547993990772864
ILM-EKF,Deaths,FR,2021-05-17,0.0622884044495196
LANL-GrowthRate,Deaths,FR,2021-05-17,0.0622884044495196
MUNI-ARIMA,Deaths,FR,2021-05-17,0.296968595171148
RobertWalraven-ESG,Deaths,FR,2021-05-17,0.296968595171148
UMass-MechBayes,Deaths,FR,2021-05-17,0.0547993990772864
UMass-SemiMech,Deaths,FR,2021-05-17,0.0547993990772864
USC-SIkJalpha,Deaths,FR,2021-05-17,0.0547993990772864
epiforecasts-EpiNow2,Cases,GB,2021-05-17,0.192301093445725
IEM_Health-CovidProject,Cases,GB,2021-05-17,0.141032239887608
ILM-EKF,Cases,GB,2021-05-17,0.192301093445725
LANL-GrowthRate,Cases,GB,2021-05-17,0.192301093445725
MUNI-ARIMA,Cases,GB,2021-05-17,
RobertWalraven-ESG,Cases,GB,2021-05-17,
UMass-SemiMech,Cases,GB,2021-05-17,0.141032239887608
USC-SIkJalpha,Cases,GB,2021-05-17,0.141032239887608
epiforecasts-EpiNow2,Deaths,GB,2021-05-17,0.146503809795076
IEM_Health-CovidProject,Deaths,GB,2021-05-17,0.0666855048367159
ILM-EKF,Deaths,GB,2021-05-17,0.146503809795076
LANL-GrowthRate,Deaths,GB,2021-05-17,0.146503809795076
MUNI-ARIMA,Deaths,GB,2021-05-17,0.146873275633954
RobertWalraven-ESG,Deaths,GB,2021-05-17,0.146873275633954
UMass-MechBayes,Deaths,GB,2021-05-17,0.0666855048367159
UMass-SemiMech,Deaths,GB,2021-05-17,0.0666855048367159
USC-SIkJalpha,Deaths,GB,2021-05-17,0.0666855048367159
epiforecasts-EpiNow2,Cases,PL,2021-05-17,0.192113926683411
IEM_Health-CovidProject,Cases,PL,2021-05-17,0.0385907155443925
ILM-EKF,Cases,PL,2021-05-17,0.192113926683411
ITWW-county_repro,Cases,PL,2021-05-17,0.192113926683411
LANL-GrowthRate,Cases,PL,2021-05-17,0.192113926683411
MIMUW-StochSEIR,Cases,PL,2021-05-17,0.0385907155443925
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-05-17,0.0385907155443925
MUNI-ARIMA,Cases,PL,2021-05-17,
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-17,0.0385907155443925
RobertWalraven-ESG,Cases,PL,2021-05-17,
UMass-SemiMech,Cases,PL,2021-05-17,0.0385907155443925
USC-SIkJalpha,Cases,PL,2021-05-17,0.0385907155443925
epiforecasts-EpiNow2,Deaths,PL,2021-05-17,0.152764220447969
IEM_Health-CovidProject,Deaths,PL,2021-05-17,0.0451431815745821
ILM-EKF,Deaths,PL,2021-05-17,0.152764220447969
ITWW-county_repro,Deaths,PL,2021-05-17,0.152764220447969
LANL-GrowthRate,Deaths,PL,2021-05-17,0.152764220447969
MIMUW-StochSEIR,Deaths,PL,2021-05-17,0.0451431815745821
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-17,0.0451431815745821
MUNI-ARIMA,Deaths,PL,2021-05-17,0.0590420143803158
RobertWalraven-ESG,Deaths,PL,2021-05-17,0.0590420143803158
UMass-MechBayes,Deaths,PL,2021-05-17,0.0451431815745821
UMass-SemiMech,Deaths,PL,2021-05-17,0.0451431815745821
USC-SIkJalpha,Deaths,PL,2021-05-17,0.0451431815745821
epiforecasts-EpiNow2,Cases,CZ,2021-05-24,0.197061226125808
IEM_Health-CovidProject,Cases,CZ,2021-05-24,0.0666114028883672
ILM-EKF,Cases,CZ,2021-05-24,0.197061226125808
LANL-GrowthRate,Cases,CZ,2021-05-24,0.197061226125808
MUNI-ARIMA,Cases,CZ,2021-05-24,0.0711853550345538
MUNI_DMS-SEIAR,Cases,CZ,2021-05-24,0.0666114028883672
RobertWalraven-ESG,Cases,CZ,2021-05-24,0.0711853550345538
UMass-SemiMech,Cases,CZ,2021-05-24,0.0666114028883672
USC-SIkJalpha,Cases,CZ,2021-05-24,0.0666114028883672
epiforecasts-EpiNow2,Deaths,CZ,2021-05-24,0.132690232956862
IEM_Health-CovidProject,Deaths,CZ,2021-05-24,0.0417454563530866
ILM-EKF,Deaths,CZ,2021-05-24,0.132690232956862
LANL-GrowthRate,Deaths,CZ,2021-05-24,0.132690232956862
MUNI-ARIMA,Deaths,CZ,2021-05-24,0.19660100968199
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-24,0.0417454563530866
RobertWalraven-ESG,Deaths,CZ,2021-05-24,0.19660100968199
UMass-MechBayes,Deaths,CZ,2021-05-24,0.0417454563530866
UMass-SemiMech,Deaths,CZ,2021-05-24,0.0417454563530866
USC-SIkJalpha,Deaths,CZ,2021-05-24,0.0417454563530866
epiforecasts-EpiNow2,Cases,DE,2021-05-24,0.0631399158460987
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-24,0.0301792701609708
HZI-AgeExtendedSEIR,Cases,DE,2021-05-24,0.0301792701609708
IEM_Health-CovidProject,Cases,DE,2021-05-24,0.0301792701609708
ILM-EKF,Cases,DE,2021-05-24,0.0631399158460987
itwm-dSEIR,Cases,DE,2021-05-24,0.0301792701609708
ITWW-county_repro,Cases,DE,2021-05-24,0.0631399158460987
Karlen-pypm,Cases,DE,2021-05-24,0.0301792701609708
LANL-GrowthRate,Cases,DE,2021-05-24,0.0631399158460987
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-24,0.0301792701609708
MUNI-ARIMA,Cases,DE,2021-05-24,0.16866872510928
RobertWalraven-ESG,Cases,DE,2021-05-24,0.16866872510928
UMass-SemiMech,Cases,DE,2021-05-24,0.0301792701609708
UNIPV-BayesINGARCHX,Cases,DE,2021-05-24,0.16866872510928
USC-SIkJalpha,Cases,DE,2021-05-24,0.0301792701609708
epiforecasts-EpiNow2,Deaths,DE,2021-05-24,0.0762287060417208
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-24,0.0313288842720346
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-24,0.0313288842720346
IEM_Health-CovidProject,Deaths,DE,2021-05-24,0.0313288842720346
ILM-EKF,Deaths,DE,2021-05-24,0.0762287060417208
itwm-dSEIR,Deaths,DE,2021-05-24,0.0313288842720346
ITWW-county_repro,Deaths,DE,2021-05-24,0.0762287060417208
Karlen-pypm,Deaths,DE,2021-05-24,0.0313288842720346
LANL-GrowthRate,Deaths,DE,2021-05-24,0.0762287060417208
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-24,0.0313288842720346
MUNI-ARIMA,Deaths,DE,2021-05-24,0.206562608692403
RobertWalraven-ESG,Deaths,DE,2021-05-24,0.206562608692403
UMass-MechBayes,Deaths,DE,2021-05-24,0.0313288842720346
UMass-SemiMech,Deaths,DE,2021-05-24,0.0313288842720346
USC-SIkJalpha,Deaths,DE,2021-05-24,0.0313288842720346
epiforecasts-EpiNow2,Cases,FR,2021-05-24,0.146187723275215
IEM_Health-CovidProject,Cases,FR,2021-05-24,0.12161376839399
ILM-EKF,Cases,FR,2021-05-24,0.146187723275215
LANL-GrowthRate,Cases,FR,2021-05-24,0.146187723275215
MUNI-ARIMA,Cases,FR,2021-05-24,0.0655318416641286
RobertWalraven-ESG,Cases,FR,2021-05-24,0.0655318416641286
UMass-SemiMech,Cases,FR,2021-05-24,0.12161376839399
UNIPV-BayesINGARCHX,Cases,FR,2021-05-24,0.0655318416641286
USC-SIkJalpha,Cases,FR,2021-05-24,0.12161376839399
epiforecasts-EpiNow2,Deaths,FR,2021-05-24,0.104691619268926
IEM_Health-CovidProject,Deaths,FR,2021-05-24,0.0493746718658209
ILM-EKF,Deaths,FR,2021-05-24,0.104691619268926
LANL-GrowthRate,Deaths,FR,2021-05-24,0.104691619268926
MUNI-ARIMA,Deaths,FR,2021-05-24,0.244213227364969
RobertWalraven-ESG,Deaths,FR,2021-05-24,0.244213227364969
UMass-MechBayes,Deaths,FR,2021-05-24,0.0493746718658209
UMass-SemiMech,Deaths,FR,2021-05-24,0.0493746718658209
USC-SIkJalpha,Deaths,FR,2021-05-24,0.0493746718658209
epiforecasts-EpiNow2,Cases,GB,2021-05-24,0.181578031916925
IEM_Health-CovidProject,Cases,GB,2021-05-24,0.112099086548007
ILM-EKF,Cases,GB,2021-05-24,0.181578031916925
LANL-GrowthRate,Cases,GB,2021-05-24,0.181578031916925
MUNI-ARIMA,Cases,GB,2021-05-24,0.0594843223026018
RobertWalraven-ESG,Cases,GB,2021-05-24,0.0594843223026018
UMass-SemiMech,Cases,GB,2021-05-24,0.112099086548007
USC-SIkJalpha,Cases,GB,2021-05-24,0.112099086548007
epiforecasts-EpiNow2,Deaths,GB,2021-05-24,0.125393553191889
IEM_Health-CovidProject,Deaths,GB,2021-05-24,0.0631913284614339
ILM-EKF,Deaths,GB,2021-05-24,0.125393553191889
LANL-GrowthRate,Deaths,GB,2021-05-24,0.125393553191889
MUNI-ARIMA,Deaths,GB,2021-05-24,0.185527013289298
RobertWalraven-ESG,Deaths,GB,2021-05-24,0.185527013289298
UMass-MechBayes,Deaths,GB,2021-05-24,0.0631913284614339
UMass-SemiMech,Deaths,GB,2021-05-24,0.0631913284614339
USC-SIkJalpha,Deaths,GB,2021-05-24,0.0631913284614339
epiforecasts-EpiNow2,Cases,PL,2021-05-24,0.178536300216058
IEM_Health-CovidProject,Cases,PL,2021-05-24,0.0315142891498563
ILM-EKF,Cases,PL,2021-05-24,0.178536300216058
ITWW-county_repro,Cases,PL,2021-05-24,0.178536300216058
LANL-GrowthRate,Cases,PL,2021-05-24,0.178536300216058
MIMUW-StochSEIR,Cases,PL,2021-05-24,0.0315142891498563
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-05-24,0.0315142891498563
MUNI-ARIMA,Cases,PL,2021-05-24,0.0483845321183153
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-24,0.0315142891498563
RobertWalraven-ESG,Cases,PL,2021-05-24,0.0483845321183153
UMass-SemiMech,Cases,PL,2021-05-24,0.0315142891498563
USC-SIkJalpha,Cases,PL,2021-05-24,0.0315142891498563
epiforecasts-EpiNow2,Deaths,PL,2021-05-24,0.129247645271105
IEM_Health-CovidProject,Deaths,PL,2021-05-24,0.0519611978553432
ILM-EKF,Deaths,PL,2021-05-24,0.129247645271105
ITWW-county_repro,Deaths,PL,2021-05-24,0.129247645271105
LANL-GrowthRate,Deaths,PL,2021-05-24,0.129247645271105
MIMUW-StochSEIR,Deaths,PL,2021-05-24,0.0519611978553432
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-24,0.0519611978553432
MUNI-ARIMA,Deaths,PL,2021-05-24,0.0856211158917614
RobertWalraven-ESG,Deaths,PL,2021-05-24,0.0856211158917614
UMass-MechBayes,Deaths,PL,2021-05-24,0.0519611978553432
UMass-SemiMech,Deaths,PL,2021-05-24,0.0519611978553432
USC-SIkJalpha,Deaths,PL,2021-05-24,0.0519611978553432
epiforecasts-EpiNow2,Cases,CZ,2021-05-31,0.284921010989856
IEM_Health-CovidProject,Cases,CZ,2021-05-31,0.0534648354815785
ILM-EKF,Cases,CZ,2021-05-31,0.284921010989856
MUNI-ARIMA,Cases,CZ,2021-05-31,0.108149318046987
MUNI_DMS-SEIAR,Cases,CZ,2021-05-31,0.0534648354815785
RobertWalraven-ESG,Cases,CZ,2021-05-31,0.108149318046987
UMass-SemiMech,Cases,CZ,2021-05-31,0.0534648354815785
USC-SIkJalpha,Cases,CZ,2021-05-31,0.0534648354815785
IEM_Health-CovidProject,Deaths,CZ,2021-05-31,0.0383612877382011
ILM-EKF,Deaths,CZ,2021-05-31,0.399509561026201
MUNI-ARIMA,Deaths,CZ,2021-05-31,0.204342000141397
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-31,0.0383612877382011
RobertWalraven-ESG,Deaths,CZ,2021-05-31,0.204342000141397
UMass-MechBayes,Deaths,CZ,2021-05-31,0.0383612877382011
UMass-SemiMech,Deaths,CZ,2021-05-31,0.0383612877382011
USC-SIkJalpha,Deaths,CZ,2021-05-31,0.0383612877382011
epiforecasts-EpiNow2,Cases,DE,2021-05-31,0.0998122835980331
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-31,0.0362929758504101
HZI-AgeExtendedSEIR,Cases,DE,2021-05-31,0.0362929758504101
IEM_Health-CovidProject,Cases,DE,2021-05-31,0.0362929758504101
ILM-EKF,Cases,DE,2021-05-31,0.0998122835980331
itwm-dSEIR,Cases,DE,2021-05-31,0.0362929758504101
ITWW-county_repro,Cases,DE,2021-05-31,0.0998122835980331
Karlen-pypm,Cases,DE,2021-05-31,0.0362929758504101
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-31,0.0362929758504101
MUNI-ARIMA,Cases,DE,2021-05-31,0.136739780800873
RobertWalraven-ESG,Cases,DE,2021-05-31,0.136739780800873
UMass-SemiMech,Cases,DE,2021-05-31,0.0362929758504101
UNIPV-BayesINGARCHX,Cases,DE,2021-05-31,0.136739780800873
USC-SIkJalpha,Cases,DE,2021-05-31,0.0362929758504101
epiforecasts-EpiNow2,Deaths,DE,2021-05-31,0.107308791748078
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-31,0.0390008046567463
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-31,0.0390008046567463
IEM_Health-CovidProject,Deaths,DE,2021-05-31,0.0390008046567463
ILM-EKF,Deaths,DE,2021-05-31,0.107308791748078
itwm-dSEIR,Deaths,DE,2021-05-31,0.0390008046567463
ITWW-county_repro,Deaths,DE,2021-05-31,0.107308791748078
Karlen-pypm,Deaths,DE,2021-05-31,0.0390008046567463
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-31,0.0390008046567463
MUNI-ARIMA,Deaths,DE,2021-05-31,0.163533191422524
RobertWalraven-ESG,Deaths,DE,2021-05-31,0.163533191422524
UMass-MechBayes,Deaths,DE,2021-05-31,0.0390008046567463
UMass-SemiMech,Deaths,DE,2021-05-31,0.0390008046567463
USC-SIkJalpha,Deaths,DE,2021-05-31,0.0390008046567463
epiforecasts-EpiNow2,Cases,FR,2021-05-31,0.2055224767542
IEM_Health-CovidProject,Cases,FR,2021-05-31,0.107664562259299
ILM-EKF,Cases,FR,2021-05-31,0.2055224767542
MUNI-ARIMA,Cases,FR,2021-05-31,0.0886537865712347
RobertWalraven-ESG,Cases,FR,2021-05-31,0.0886537865712347
UMass-SemiMech,Cases,FR,2021-05-31,0.107664562259299
UNIPV-BayesINGARCHX,Cases,FR,2021-05-31,0.0886537865712347
USC-SIkJalpha,Cases,FR,2021-05-31,0.107664562259299
IEM_Health-CovidProject,Deaths,FR,2021-05-31,0.0471923952649354
ILM-EKF,Deaths,FR,2021-05-31,0.376021368296807
MUNI-ARIMA,Deaths,FR,2021-05-31,0.217604525321726
RobertWalraven-ESG,Deaths,FR,2021-05-31,0.217604525321726
UMass-MechBayes,Deaths,FR,2021-05-31,0.0471923952649354
UMass-SemiMech,Deaths,FR,2021-05-31,0.0471923952649354
USC-SIkJalpha,Deaths,FR,2021-05-31,0.0471923952649354
epiforecasts-EpiNow2,Cases,GB,2021-05-31,0.246006537380038
IEM_Health-CovidProject,Cases,GB,2021-05-31,0.103582512019205
ILM-EKF,Cases,GB,2021-05-31,0.246006537380038
